FT_TURNO;TU_SEMI_TURNO;N_FECHA_SMTU;CUBA;POTSTATE;AGEBSQ;POTAGE;ALF3;ALF3C;ALF3D;AMALF3;AMBB;AMCAF2;AMCRY;AMNA2CO3;CAF2;CAF2D;CNMVTC;DICA;DOBS;DPFC;DPFP;DTEA;DTEAI;DTEAR;ECMP_MT;ECMR_MP;HB;HBC;HBD;HM;HMC;HMD;IACHBDE;IACHMDE;IACKADE;IACRCDE;IACTADE;IASSDE;IMM;KALIM;LIF;LIFD;MAN;MBLAJOU;MBLC;MBLCOUL;MCDAAP;MCDALF3;MCDASP;MCDBB;MMCEX;MMCNO;MMCT;MMTHE;MPESON;MRDM;MTALF3;MTBB;NBTEAR;NCAL;NCFAIN;NCFOIN;NCHGA;NDAL2O3;NDALF3;NDBB;NDEFEX;NDLIAI;NDPFC;NDPFP;NDTEAI;NDTEAR;NIANO;NINPR;NP2CDP;NPEV;NPFLO;NPIPC;NRECOV;NRTICA;NSSALLO;NTEA;NTEAIB;NTEAIE;NTEAII;NTEAIM;NTEAIR;PEV;RC;RKM;RPL;RPLCAT;RRM;RTH;RTICA;RUAV;RUCC;RUCD;RUCV;SEA;SOUSAL;SURCH;TB;TBC;TBD;TFAIN;TFE;TFED;TFOIN;TNA;TP;TSI;TSID;TXTAL;UMM;VERANOC;WRMI;BRDONE;HCDONE;HODONE;STUPD;DPEA;UPEA;RUAVD;V_RS;CNREG;V_PPL;CUPEA;V_PPT;NCUPEA;V_PPR;NP2SEX;NUMCAI;NUMBSQ;EVOLSTATE;EVOLAGE;IEVOL;QUINT;TEFAL;MNA2C;TFDCAI;ECTFDCAI;ECDIAN;MBLTHE;V_EMPASTAMIENTO;V_APARTAMIENTO;M_CUBA_MADRE;FH_CUBA_MADRE;V_PENDIENTE_FE;INDSHT;C_SERIE;V_AL_CALC;IPS;I_SMTURNO;N_FASECHGA;CODMBQ;SN_SAVOIE;V_ULT_P;V_ULT_NA;C_DETE_CATODO;K_TURNOS_DETE_CATODO;SN_REAR_CON_METAL;V_TFLUO;V_ULT_CU;K_COL_METAL_PUENTE;K_AGR_METAL_PUENTE;N_PUENTE_METAL;V_ACD;V_ULT_V;V_ULT_TI;V_ULT_GA;SMRWFC;MI_EA;ENERGIA_EA;MI_BLOCK_A1;MI_BLOCK_A2;MI_BLOCK_A3;MI_BLOCK_A4
18/4/2026 00:00;4;2026041824;7076;3;3853,5;3853,5;;12,1;9,7;;;;;;;5,6;4;;14400;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;223982,7047;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;507;9;0;0;0;0;0;0;0;0;0;5;5;0;1;0;;0;0;0;0;0;0;0;156,2;0;11,4989;0,25;;11,5768;-0,19;;;0,14;1,77;;0;29,3886;5;;957;970;0;1725;1725;0;54;15;407;407;0;4,2435;;59;0;;0;1;;;;11,37;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;18/4/2026 18:15;-646;;D;99,77;224000;59109;3;CBN8;N;15;54;1;16311;;1,4;4;;;;3,91;48;36;112;0;0;0;0;0;0;0
18/4/2026 00:00;5;2026041835;7076;3;3853,6667;3853,6667;;12,1;9,7;;;;;;;5,6;25;;14400;;;;;;-1100;0;;18;18;;21;21;1;1;1;1;1;1;223982,619;100;;;0;;;;;;;;;1200;1200;2300;1200;10,2;;;;;0;0;0;505;9;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;113,3333;0;11,3462;0,25;;11,4242;-0,19;;;0,14;1,77;;0;29,505;5;;957;970;0;1790;1790;0;62;14;417;417;0;4,2093;;58;0;;0;1;;;;11,37;8;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;18/4/2026 22:15;239;;D;99,76;224000;59110;4;CBN8;N;14;62;;;;1,4;4;2440;;7;3,81;48;36;113;0;0;0;0;0;0;0
18/4/2026 00:00;6;2026041836;7076;3;3853,8333;3853,8333;;12,1;9,7;;;;;;;5,6;1;;14400;16;;;;;;;;18;18;;21;21;1;1;1;1;1;1;223983,3368;100;;;0;;;;;;;;;;;;;10,2;240;;;;0;0;0;504;8;0;0;0;1;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;175;0;11,32;0,25;;11,4016;-0,19;;;0,14;1,77;;0;21,8254;5;;957;970;0;1812;1812;0;75;16;413;413;0;4,2042;;59;0;;0;0;;;;11,37;1;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;19/4/2026 02:15;165;;D;99,76;224000;59111;5;CBN8;N;16;75;1;16312;;1,4;4;;;;3,79;49;37;112;0;0;0;0;0;0;0
19/4/2026 00:00;1;2026041911;7076;3;3854;3854;10,9;12,1;10,9;;;;;;5,3;5,3;18;;14398;;;;;;;;20;18;20;21;21;21;1;1;1;1;1;1;223984,7933;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;534;9;0;0;0;0;0;0;0;0;0;4;3;0;0;1;;0;0;0;0;0;0;0;195;0;11,3417;0,25;;11,4176;-0,1683;;;0,14;1,77;;0;20,9738;5;966;957;966;0;;1812;0;;;;413;0;4,2078;;70;0;;0;1;;;;11,37;8;161;0;117;0;94;0;320;2;;;0;60;;;;;;300;0;0;N;19/4/2026 06:15;-341;;D;99,77;224000;59112;6;CBN8;N;15;82;1;16312;;1,4;4;;;;3,78;48;36;111;0;0;0;0;0;0;0
19/4/2026 00:00;2;2026041912;7076;3;3854,1667;3854,1667;;12,1;10,9;;;;;;;5,3;9;;14400;;;;;;;;;18;20;;21;21;1;1;1;1;1;1;223986,1013;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;582;8;0;0;0;0;0;0;0;0;0;4;3;0;0;0;;0;0;0;0;0;0;0;250,3333;0;11,37;0,25;;11,4464;-0,14;;;0,14;1,77;;0;18,5567;5;;957;966;0;1740;1740;0;82;15;409;409;0;4,2143;1,8;76;0;;0;1;;;;11,37;3;161;0;117;0;94;1;320;2;;;0;60;;;;;;300;0;0;N;19/4/2026 10:15;-341;;D;99,77;224000;59113;7;CBN8;N;15;82;1;16313;;1,4;4;;;;3,8;48;36;111;0;0;0;0;0;0;0
19/4/2026 00:00;3;2026041923;7076;3;3854,3333;3854,3333;;12,1;10,9;;;;;;;5,3;15;;14401;;;;;;;;;18;20;;21;21;1;1;1;1;1;1;223988,3787;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;564;8;0;0;0;0;0;0;0;0;0;3;2;0;0;0;;0;0;0;0;0;0;0;213,5;0;11,5976;0,25;;11,6572;-0,14;;;0,14;1,77;;0;13,1206;12;;957;966;0;1758;1758;0;62;17;406;406;0;4,2615;;74;0;;0;1;;;;11,37;6;161;0;117;0;94;1;320;2;;;0;60;;;;;;300;0;0;N;19/4/2026 14:15;71;;D;99,76;224000;59114;0;CBN8;N;17;62;1;16313;;1,4;4;;;;3,89;48;36;111;0;0;0;0;0;0;0
19/4/2026 00:00;4;2026041924;7076;3;3854,5;3854,5;;12,1;10,9;;;;;;;5,3;7;;14399;;28;;;;;;;18;20;;21;21;1;1;1;1;1;1;223988,8804;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;443;4;0;0;0;0;2;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;163;0;11,9681;0,25;;12,0094;-0,14;;;0,14;1,77;;0;19,4131;12;;957;966;0;;1758;0;;;;406;0;4,3404;;53;0;;0;1;;;;11,37;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;300;0;0;N;19/4/2026 18:15;71;;D;99,76;224000;59115;1;CBN8;N;17;62;1;16314;;1,4;4;;;;4,13;48;36;111;0;0;0;0;0;0;0
19/4/2026 00:00;5;2026041935;7076;3;3854,6667;3854,6667;;12,1;10,9;;;;;;;5,3;8;;14401;;;;;;;;;18;20;;21;21;1;1;1;1;1;1;223982,9907;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;506;7;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;160,5;0;11,7964;0,25;;11,8465;-0,14;;;0,14;1,77;;0;29,6443;12;;957;966;0;1742;1742;0;70;16;427;427;0;4,3039;;56;0;;0;1;;;;11,37;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;300;0;0;N;19/4/2026 22:15;-42;;D;99,77;224000;59116;2;CBN8;N;16;70;;;;1,4;4;;;;4,02;48;36;112;0;0;0;0;0;0;0
19/4/2026 00:00;6;2026041936;7076;3;3854,8333;3854,8333;;12,1;10,9;;;;;;;5,3;7;;14399;;;;;;;;;18;20;;21;21;1;1;1;1;1;1;223985,7957;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;506;8;0;0;0;0;0;0;0;0;0;4;4;0;2;0;;0;0;0;0;0;0;0;121,5;0;11,6255;0,25;;11,7115;-0,14;;;0,14;1,77;;0;29,6443;12;;957;966;0;1654;1654;0;64;14;411;411;0;4,2737;;60;0;;0;0;;;;11,37;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;300;0;0;N;20/4/2026 02:15;-1078;;D;99,77;224000;59117;3;CBN8;N;14;64;1;16315;;1,4;4;;;;3,93;47;36;109;0;0;0;0;0;0;0
20/4/2026 00:00;1;2026042011;7076;3;3855;3855;;12,1;10,9;;;;;;;5,3;14;;14400;;;;;;-200;0;;18;20;;21;21;1;1;1;1;1;1;223985,3421;100;;;0;;;;;;;;;2100;2100;2300;2100;10,2;;;;;0;0;0;553;7;0;0;0;0;0;0;0;0;0;4;3;0;1;0;;0;0;0;0;0;0;0;135,6667;0;11,4576;0,25;;11,5437;-0,14;;;0,14;1,77;;0;26,9439;12;;957;966;0;;1654;0;;;;411;0;4,2361;;66;0;;0;1;;;;11,37;8;161;0;117;0;94;1;320;2;;;0;60;;;;;;300;0;0;N;20/4/2026 06:15;-1078;;D;99,77;224000;59118;4;CBN8;N;14;64;1;16315;;1,4;4;2120;;7;3,82;47;36;109;0;0;0;0;0;0;0
20/4/2026 00:00;2;2026042012;7076;3;3855,1667;3855,1667;;12,1;10,9;;;;;;;5,3;5;;14399;17;;;;;;;;18;20;;21;21;1;1;1;1;1;1;223985,3769;100;;;0,8125;;300;300;;;;;;;;;;10,2;;;;;0;0;0;508;6;0;0;0;1;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;180,6667;0;11,37;0,25;;11,45;-0,14;;;0,14;1,77;;0;17,7165;12;;957;966;0;1671;1671;0;77;14;417;417;0;4,2151;;54;0;;0;1;;;;11,37;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;20/4/2026 10:15;58;;D;99,77;224000;59119;5;CBN8;N;14;77;1;16316;;1,4;4;;;;3,76;48;36;109;0;0;0;0;0;0;0
20/4/2026 00:00;3;2026042023;7076;3;3855,3333;3855,3333;;12,1;10,9;;;;;;;5,3;2;;14401;;;;;;;;18;18;18;22;21;22;1;1;1;1;1;1;223985,4424;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;530;7;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;177,25;0;11,3904;0,25;;11,4608;-0,1196;;;0,14;1,77;;0;21,8868;12;964;957;964;0;1662;1662;0;65;17;417;417;0;4,2175;;54;0;;0;1;;;;11,37;1;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;20/4/2026 14:15;-29;;D;99,77;224000;59120;6;CBN8;N;17;65;1;16316;;1,4;4;;;;3,75;48;36;112;0;0;0;0;0;0;0
20/4/2026 00:00;4;2026042024;7076;3;3855,5;3855,5;;12,1;10,9;;;;;;;5,3;11;;14399;;16;;;;;;;18;18;;21;22;1;1;1;1;1;1;223984,6774;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;551;6;0;0;0;0;1;0;0;0;0;3;3;0;0;1;;0;0;0;0;0;0;0;138,3333;0;11,41;0,25;;11,4695;-0,1;;;0,14;1,77;;0;18,6933;12;;957;964;0;;1662;0;;;;417;0;4,2195;1,5;58;0;;0;1;;;;11,37;5;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;20/4/2026 18:15;-29;;D;99,77;224000;59121;7;CBN8;N;17;65;1;16317;;1,4;4;;;;3,76;48;36;112;0;0;0;0;0;0;0
20/4/2026 00:00;5;2026042035;7076;3;3855,6667;3855,6667;;12,1;10,9;;;;;;;5,3;6;;14399;;25;;;;;;;18;18;;21;22;1;1;1;1;1;1;223984,5096;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;470;6;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;0;0;0;0;0;0;0;164;0;11,8819;0,25;;12,0001;-0,1;;;0,14;1,77;;0;20,4255;12;;957;964;0;;1662;0;;;;417;0;4,3383;;74;0;;0;1;;;;11,37;4;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;20/4/2026 22:15;-115;;D;99,77;224000;59122;0;CBN8;N;20;62;;;;1,4;4;;;;4,11;53;36;124;0;0;0;0;0;0;0
20/4/2026 00:00;6;2026042036;7076;3;3855,8333;3855,8333;;12,1;10,9;;;;;;;5,3;8;;14400;;9;;;;;;;18;18;;21;22;1;1;1;1;1;1;223984,594;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;523;6;0;0;0;0;1;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;167,6667;0;11,9426;0,25;;12,0198;-0,1;;;0,14;1,77;;0;17,2084;12;;957;964;0;1612;1612;0;56;18;408;408;0;4,3427;;73;0;;0;0;;;;11,37;4;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 02:15;-78;;D;99,77;224000;59123;1;CBN8;N;18;56;1;16318;;1,4;4;;;;4,13;54;36;122;0;0;0;0;0;0;0
21/4/2026 00:00;1;2026042111;7076;3;3856;3856;;12,1;10,9;;;;;;;5,3;9;;14400;;;;;;;;;18;18;;21;22;1;1;1;1;1;1;223984,2328;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;622;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;188,75;0;11,7726;0,25;;11,8509;-0,1;;;0,14;1,77;;0;19,7749;12;;957;964;0;;1612;0;;;;408;0;4,3049;;62;0;;0;1;;;;11,37;3;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 06:15;-458;;D;99,78;224000;59124;2;CBN8;N;18;56;1;16318;;1,4;4;;;;4,01;54;36;121;0;0;0;0;0;0;0
21/4/2026 00:00;2;2026042112;7076;3;3856,1667;3856,1667;;12,1;10,9;;;;;;;5,3;10;;14399;;;;;;;;;18;18;;21;22;1;1;1;1;1;1;223984,2259;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;497;7;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;133,6667;0;11,6036;0,25;;11,6598;-0,1;;;0,14;1,77;;0;32,998;12;;957;964;0;1521;1521;0;56;18;397;397;0;4,2621;;62;0;;0;1;;;;11,37;3;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 10:15;-458;;D;99,78;224000;59125;3;CBN8;N;18;56;1;16319;;1,4;4;;;;3,89;54;36;121;0;0;0;0;0;0;0
21/4/2026 00:00;3;2026042123;7076;3;3856,3333;3856,3333;;12,1;10,9;;;;;;;5,3;17;;14400;;;;;;20;166;;18;18;;21;22;1;1;1;1;1;1;223984,4214;100;;;0;;;;;;;;;2486;2486;2300;2320;10,2;;;;;0;0;0;508;7;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;154,25;0;11,4436;0,25;;11,5277;-0,1;;;0,14;1,77;;0;28,3465;12;;957;964;0;1627;1627;0;98;13;422;422;0;4,2325;;81;0;;0;1;;;;11,37;7;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 14:15;329;;D;99,77;224000;59126;4;CBN8;N;13;98;1;16319;;1,4;4;2320;;7;3,8;51;37;118;0;0;0;0;0;0;0
21/4/2026 00:00;4;2026042124;7076;3;3856,5;3856,5;;12,1;10,9;;;;;;;5,3;15;;14400;16;;;;;;;;18;18;;21;22;1;1;1;1;1;1;223982,9617;100;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;501;7;0;0;0;1;0;0;0;0;0;3;3;0;1;0;;0;0;0;0;0;0;0;188,6667;0;11,41;0,25;;11,4996;-0,1;;;0,14;1,77;;0;21,9561;12;;957;964;0;;1627;0;;;;422;0;4,2262;;86;0;;0;1;;;;11,37;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 18:15;329;;D;99,77;224000;59127;5;CBN8;N;13;98;1;16320;;1,4;4;;;;3,78;51;37;118;0;0;0;0;0;0;0
21/4/2026 00:00;5;2026042135;7076;3;3856,6667;3856,6667;12,2;12,1;12,2;;;;;;5,3;5,3;12;;14399;;;;;;;;19;18;19;20;21;20;1;1;1;1;1;1;223983,9041;100;;;4,625;;;;;;;;;;;2300;;10,2;;;;;5;2;0;585;7;0;0;0;0;0;0;0;0;0;4;3;0;0;0;;0;0;0;0;0;0;0;207,6667;0;11,4204;0,25;;11,4675;-0,0896;;;0,14;1,77;;0;17,094;12;959;957;959;14,5843;;1627;14,5843;;;;422;0;4,219;;116;0;;0;1;;;;11,37;6;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;1;N;21/4/2026 22:15;329;;D;99,77;224000;59128;6;CBN8;N;13;98;;;;1,4;4;;;;3,73;51;37;118;0;0;0;0;0;0;0
21/4/2026 00:00;6;2026042136;7076;3;3856,8333;3856,8333;;12,1;12,2;;;;;;;5,3;14;;14401;;8;;;;;;;18;19;;21;20;1;1;1;1;1;1;223983,03;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;538;5;0;0;0;0;1;0;0;2;0;2;2;0;1;1;;0;0;0;0;0;0;0;212;0;12,1302;0,25;;12,2232;-0,03;;;0,14;1,77;;0;16,5428;12;;957;959;0;1578;1578;0;78;16;414;414;0;4,3883;;63;0;;0;0;;;;11,37;9;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 02:15;-142;;D;99,77;224000;59129;0;CBN8;N;16;78;1;16321;;1,4;4;;;;4,23;50;37;116;0;0;0;0;0;0;0
22/4/2026 00:00;1;2026042211;7076;3;3857;3857;;12,1;12,2;;;;;;;5,3;8;;14399;;;;;;;;;18;19;;21;20;1;1;1;1;1;1;223983,1817;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;549;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;161,6667;0;12,1643;0,25;;12,2661;-0,03;;;0,14;1,77;;0;20,2186;11;;957;959;0;1562;1562;0;62;12;419;419;0;4,3979;;81;0;;0;1;;;;11,37;6;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 06:15;-56;;D;99,77;224000;59130;0;CBN8;N;12;62;1;16321;;1,4;3;;;;4,2;50;37;114;0;0;0;0;0;0;0
22/4/2026 00:00;2;2026042212;7076;3;3857,1667;3857,1667;;12,1;12,2;;;;;;;5,3;3;;14401;;30,5;;;;;;;18;19;;21;20;1;1;1;1;1;1;224051,1389;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;391;3;0;0;0;0;2;0;0;0;0;1;1;0;2;0;;0;0;0;0;0;0;0;109;0;12,3957;0,25;;12,4632;-0,03;;;0,14;1,77;;0;30,9463;11;;957;959;0;;1562;0;;;;419;0;4,4429;;59;0;;0;1;;;;11,37;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 10:15;-56;;D;99,77;224073,4;59131;1;CBN8;N;12;62;1;16322;;1,4;3;;;;4,33;50;37;114;0;0;0;0;0;0;0
22/4/2026 00:00;3;2026042223;7076;3;3857,3333;3857,3333;;12,1;12,2;;;;;;;5,3;3;;14399;;;;;;;;;18;19;;21;20;1;1;1;1;1;1;224174,9236;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;482;6;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;117,6667;0;12,0437;0,25;;12,1277;-0,03;;;0,14;1,77;;0;38,1743;11;;957;959;0;1510;1510;0;47;14;460;460;0;4,3693;;64;0;;0;1;;;;11,35;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 14:15;-168;;D;99,78;224200;59132;2;CBN8;N;14;47;1;16322;;1,4;3;;;;4,11;52;38;115;0;0;0;0;0;0;0
22/4/2026 00:00;4;2026042224;7076;3;3857,5;3857,5;;12,1;12,2;;;;;;;5,3;10;;14400;;;;;;;;;18;19;;21;20;1;1;1;1;1;1;224174,7586;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;508;7;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;142,25;0;11,7381;0,25;;11,7972;-0,03;;;0,14;1,77;;0;28,937;11;;957;959;0;;1510;0;;;;460;0;4,2952;;73;0;;0;1;;;;11,35;3;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 18:15;-168;;D;99,78;224200;59133;3;CBN8;N;14;47;1;16323;;1,4;3;;;;3,89;52;38;115;0;0;0;0;0;0;0
22/4/2026 00:00;5;2026042235;7076;3;3857,6667;3857,6667;;12,1;12,2;;;;;;;5,3;6;;14400;;;;;;-300;0;;18;19;;21;20;1;1;1;1;1;1;224173,9789;100;;;0;;;;;;;;;2000;2000;2300;2000;10,2;;;;;0;0;0;478;6;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;145,25;0;11,5587;0,25;;11,5974;-0,03;;;0,14;1,77;;0;39,749;11;;957;959;0;;1510;0;;;;460;0;4,2504;;67;0;;0;1;;;;11,35;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;22/4/2026 22:15;-168;;D;99,78;224200;59134;4;CBN8;N;14;47;;;;1,4;3;2040;;7;3,76;52;38;115;0;0;0;0;0;0;0
22/4/2026 00:00;6;2026042236;7076;3;3857,8333;3857,8333;;12,1;12,2;;;;;;;5,3;24;;14399;;17;;;;;;;18;19;;21;20;1;1;1;1;1;1;224171,3571;100;;;0;;;;;;;;;;;;;10,2;;;;;0;0;0;491;6;0;0;0;0;1;0;0;0;0;1;1;0;0;0;;2;0;0;0;0;0;0;110;0;11,4606;0,25;;11,4824;-0,03;;;0,14;1,77;;0;39,3075;11;;957;959;0;1447;1447;0;57;11;459;459;0;4,2246;;59;0;;0;0;;;;11,35;10;161;0;117;0;94;1;320;2;;;0;60;;;;;;;0;-1;N;23/4/2026 02:15;-731;;D;99,79;224200;59135;5;CBN8;N;11;57;1;16324;;1,4;3;;;;3,69;47;36;108;0;0;0;0;0;0;0
23/4/2026 00:00;1;2026042311;7076;3;3858;3858;;12,1;12,2;;;;;;;5,3;15;;14399;;;;;;;;18;18;18;21;21;21;1;1;1;1;1;1;224173,7741;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;505;7;0;0;0;0;0;0;0;0;0;3;3;0;0;0;;0;0;0;0;0;0;0;156,3333;0;11,4021;0,25;;11,4431;-0,0879;;;0,14;1,77;;0;29,901;11;969;957;969;0;1440;1440;0;54;12;496;496;0;4,2158;;58;0;;0;1;;;;11,35;5;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;-1;N;23/4/2026 06:15;-38;;D;99,79;224200;59136;6;CBN8;N;12;54;1;16324;;1,4;3;;;;3,71;47;37;108;0;0;0;0;0;0;0
23/4/2026 00:00;2;2026042312;7076;3;3858,1667;3858,1667;;12,1;12,2;;;;;;;5,3;13;;14401;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224174,1006;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;499;7;0;1;0;0;0;0;0;0;0;4;4;0;0;1;;0;0;0;0;0;0;0;171,25;0;11,29;0,25;;11,3603;-0,2;;;0,14;1,77;;0;23,6473;11;;957;969;0;;1440;0;;;;496;0;4,1972;;55;0;;0;1;;;;11,35;3;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;23/4/2026 10:15;-38;;D;99,79;224200;59137;7;CBN8;N;12;54;1;16325;;1,4;3;;;;3,66;47;37;108;0;0;0;0;0;0;0
23/4/2026 00:00;3;2026042323;7076;3;3858,3333;3858,3333;;12,1;12,2;;;;;;;5,3;8;;14399;;17;;;;;;;18;18;;21;21;1;1;1;1;1;1;224174,6648;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;1;471;6;0;0;0;0;1;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;143;0;11,5272;0,25;;11,57;-0,2;;;0,14;1,77;;0;19,1083;11;;957;969;0;1535;1535;0;50;10;508;508;0;4,2442;;64;0;;0;1;;;;11,35;6;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;23/4/2026 14:15;377;;D;99,78;224200;59138;0;CBN8;N;10;50;1;16325;;1,4;1;;;;3,8;48;35;120;0;0;0;0;0;0;0
23/4/2026 00:00;4;2026042324;7076;3;3858,5;3858,5;;12,1;12,2;;;;;;;5,3;11;;14400;;25;;;;;;;18;18;;21;21;1;1;1;1;1;1;224174,2325;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;464;5;0;0;0;0;2;0;0;0;0;2;2;0;0;0;;0;0;0;0;0;0;0;135;0;11,8845;0,25;;11,9154;-0,2;;;0,14;1,77;;0;23,2759;11;;957;969;0;1427;1427;0;47;18;504;504;0;4,3217;;56;0;;0;1;;;;11,35;6;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;23/4/2026 18:15;-830;;D;99,8;224200;59139;1;CBN8;N;18;47;1;16326;;1,4;3;;;;4,02;48;37;111;0;0;0;0;0;0;0
23/4/2026 00:00;5;2026042335;7076;3;3858,6667;3858,6667;;12,1;12,2;;;;;;;5,3;3;;14400;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224173,7325;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;531;7;0;0;0;0;0;0;0;0;0;4;4;0;0;0;;0;0;0;0;0;0;0;165,75;0;11,7128;0,25;;11,7833;-0,2;;;0,14;1,77;;0;22,0339;11;;957;969;0;1461;1461;0;58;16;514;514;0;4,292;;58;0;;0;1;;;;11,35;1;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;23/4/2026 22:15;129;;D;99,78;224200;59140;2;CBN8;N;16;58;;;;1,4;3;;;;3,94;49;37;115;0;0;0;0;0;0;0
23/4/2026 00:00;6;2026042336;7076;3;3858,8333;3858,8333;;12,1;12,2;;;;;;;5,3;6;;14400;;;;;;;;;18;18;;21;21;1;1;1;1;1;1;224174,7378;100;;;0;;;;;;;;;;;2300;;10,2;;;;;0;0;0;511;7;0;0;0;0;0;0;0;0;0;4;4;0;1;0;;0;0;0;0;0;0;0;153,25;0;11,5419;0,25;;11,6383;-0,2;;;0,14;1,77;;0;28,3757;11;;957;969;0;1434;1434;0;64;13;511;511;0;4,2595;;60;0;;0;0;;;;11,35;2;161;0;117;0;94;0;320;2;;;0;60;;;;;;;0;0;N;24/4/2026 02:15;-179;;D;99,79;224200;59141;3;CBN8;N;13;64;1;16327;;1,4;3;;;;3,84;49;37;113;0;0;0;0;0;0;0
